genome_id,record_id,products,start,end,core_start,core_end,knowncluster_hits,func_transport,func_regulatory,func_biosynthetic,func_biosynthetic_additional,func_other,Host,Genome type,Quality level,Completeness,Contamination,Quality score,Phylum (gtdb),Class (gtdb),Order (gtdb),Family (gtdb),Genus (gtdb),Species (gtdb),Root compartment,is_novel,score_novelty,score_product,score_quality,score_function,priority_score,rank_global,rank_in_host
CRBC_G3267,CRBC_G3267_3_length_828133_cov_73.055798,siderophore,800897,815782,805897,810782,0,4,1,0,3,0,Wheat,Isolate,High-quality,98.70689655,1.293103448,92.2414,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.5,11.0,174,44
CRBC_G3229,CRBC_G3229_2_length_1486505_cov_67.276773,siderophore,1041422,1056307,1046422,1051307,0,4,1,0,3,0,Wheat,Isolate,High-quality,98.70689655,3.017241379,83.6207,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.5,11.0,174,44
CRBC_G3420,CRBC_G3420_6_length_385912_cov_56.378931,siderophore,229596,244481,234596,239481,0,4,1,0,3,0,Wheat,Isolate,High-quality,98.27586207,1.724137931,89.6552,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,Solirubrobacter pauli,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.5,11.0,174,44
CRBC_G3180,CRBC_G3180_2_length_1299926_cov_71.675847,siderophore,1001002,1015887,1006002,1010887,0,4,1,0,3,0,Wheat,Isolate,High-quality,98.70689655,1.724137931,90.0862,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,Solirubrobacter pauli,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.5,11.0,174,44
CRBC_G1534,CRBC_G1534_15_length_242447_cov_37.402806,siderophore,162985,177870,167985,172870,0,4,1,0,3,0,Maize,Isolate,High-quality,98.70689655,1.293103448,92.2414,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.5,11.0,174,33
CRBC_G1419,CRBC_G1419_5_length_639738_cov_65.893154,siderophore,551051,565936,556051,560936,0,4,1,0,3,0,Maize,Isolate,High-quality,98.70689655,0.862068966,94.3966,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.5,11.0,174,33
CRBC_G1418,CRBC_G1418_4_length_639738_cov_109.588899,siderophore,73802,88687,78802,83687,0,4,1,0,3,0,Maize,Isolate,High-quality,98.70689655,0.862068966,94.3966,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.5,11.0,174,33
CRBC_G1511,CRBC_G1511_17_length_247862_cov_48.074306,siderophore,168400,183285,173400,178285,0,4,1,0,3,0,Maize,Isolate,High-quality,98.70689655,1.293103448,92.2414,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.5,11.0,174,33
CRBC_G1490,CRBC_G1490_10_length_247867_cov_61.000351,siderophore,64571,79456,69571,74456,0,4,1,0,3,0,Maize,Isolate,High-quality,98.70689655,1.724137931,90.0862,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.5,11.0,174,33
CRBC_G1801,CRBC_G1801_2_length_302582_cov_133.421471,terpene;siderophore,172246,200860,182246,183086,0,1,1,0,8,0,Maize,Isolate,High-quality,99.58506224,0.20746888,98.5477,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus safensis,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.3,10.8,1348,284
CRBC_G0892,CRBC_G0892_3_length_851517_cov_134.252870,terpene;siderophore,178694,207288,188694,189534,0,1,1,0,8,0,Maize,Isolate,High-quality,99.58506224,0.0,99.5851,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus altitudinis,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.3,10.8,1348,284
CRBC_G1123,CRBC_G1123_3_length_850926_cov_151.919238,terpene;siderophore,178133,206727,188133,188973,0,1,1,0,8,0,Maize,Isolate,High-quality,99.58506224,0.0,99.5851,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus altitudinis,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.3,10.8,1348,284
CRBC_G1575,CRBC_G1575_1_length_1827038_cov_114.831926,terpene;siderophore,180043,208708,189951,190791,0,1,1,0,8,0,Maize,Isolate,High-quality,99.58506224,0.0,99.5851,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus altitudinis,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.3,10.8,1348,284
CRBC_G1617,CRBC_G1617_3_length_850651_cov_190.905902,terpene;siderophore,177949,206543,187949,188789,0,1,1,0,8,0,Maize,Isolate,High-quality,99.58506224,0.0,99.5851,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus altitudinis,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.3,10.8,1348,284
CRBC_G1970,CRBC_G1970_4_length_378409_cov_48.527436,terpene;siderophore,179204,207962,189204,190044,0,1,1,0,8,0,Rice,Isolate,High-quality,99.58506224,0.533491405,96.9176,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus altitudinis,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.3,10.8,1348,342
CRBC_G3445,CRBC_G3445_1_length_1015895_cov_136.335516,terpene;siderophore,179507,208264,189507,190347,0,1,1,0,8,0,Wheat,Isolate,High-quality,99.58506224,0.0,99.5851,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus altitudinis,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.3,10.8,1348,447
CRBC_G0742,CRBC_G0742_1_length_1546835_cov_73.427259,siderophore,660187,673725,665187,668725,0,4,1,0,2,0,Alfalfa,Isolate,High-quality,99.05956113,0.731452456,95.4023,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,unknown,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.3000000000000003,10.8,1348,278
CRBC_G1124,CRBC_G1124_3_length_851575_cov_187.576590,terpene;siderophore,178694,207288,188694,189534,0,1,1,0,8,0,Maize,Isolate,High-quality,99.58506224,0.0,99.5851,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus altitudinis,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.3,10.8,1348,284
CRBC_G1088,CRBC_G1088_5_length_289902_cov_35.269011,siderophore,26946,41607,31946,36607,0,4,0,0,3,0,Maize,Isolate,High-quality,99.89270386,0.0,99.8927,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces capitiformicae,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.2,10.7,1481,312
CRBC_G1093,CRBC_G1093_5_length_315574_cov_65.332894,siderophore,52618,67279,57618,62279,0,4,0,0,3,0,Maize,Isolate,High-quality,99.89270386,0.0,99.8927,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces capitiformicae,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.2,10.7,1481,312
CRBC_G3364,CRBC_G3364_6_length_463756_cov_24.346906,siderophore,392114,407083,397114,402083,0,4,0,0,3,0,Wheat,Isolate,High-quality,99.48275862,0.517241379,96.8966,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.2,10.7,1481,491
CRBC_G2241,CRBC_G2241_1_length_975415_cov_135.111944,siderophore,603612,615472,608612,610472,0,3,2,0,2,0,Rice,Isolate,High-quality,99.9501992,0.066401062,99.6182,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Herbaspirillum,Herbaspirillum huttiense,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.2,10.7,1481,381
CRBC_G4129,CRBC_G4129_21_length_66276_cov_59.739543,siderophore,54132,66276,59132,64017,0,4,0,0,3,0,Wheat,Isolate,High-quality,98.62068966,2.5,86.1207,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.2,10.7,1481,491
CRBC_G1073,CRBC_G1073_5_length_289898_cov_37.645046,siderophore,26942,41603,31942,36603,0,4,0,0,3,0,Maize,Isolate,High-quality,99.89270386,0.0,99.8927,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces capitiformicae,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.2,10.7,1481,312
CRBC_G4590,CRBC_G4590_1_length_418084_cov_77.858562,siderophore,38292,53384,43292,48384,0,4,1,0,1,0,Wheat,Isolate,High-quality,99.42528736,0.690816208,95.9712,Firmicutes,Bacilli,Bacillales,Bacillaceae_G,Bacillus_A,Bacillus_A pseudomycoides_C,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.1,10.6,1610,523
CRBC_G3281,CRBC_G3281_1_length_629920_cov_70.714402,siderophore,604763,619756,609763,614756,0,4,0,0,2,0,Wheat,Isolate,High-quality,99.67228464,0.0,99.6723,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.0,10.5,1692,556
CRBC_G3310,CRBC_G3310_15_length_209123_cov_64.485080,T1PKS;NRPS;siderophore,24610,79969,44610,50964,1,3,2,0,9,2,Wheat,Isolate,High-quality,100.0,1.959942775,90.2003,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,unknown,Rhizoplane and endosphere,0,2.0,2.5,3.0,3.0,10.5,1692,556
CRBC_G3846,CRBC_G3846_10_length_139355_cov_128.073658,siderophore,19745,31665,24745,26665,0,4,0,0,2,0,Wheat,Isolate,High-quality,99.62121212,1.348039216,92.881,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax,Acidovorax sp001411535,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.0,10.5,1692,556
CRBC_G3765,CRBC_G3765_11_length_191515_cov_98.059147,siderophore,152884,164804,157884,159804,0,4,0,0,2,0,Wheat,Isolate,High-quality,99.62121212,1.663695781,91.3027,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax,Acidovorax sp001411535,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.0,10.5,1692,556
CRBC_G3518,CRBC_G3518_4_length_378948_cov_87.563553,siderophore,336547,350088,341547,345088,0,4,0,0,2,0,Wheat,Isolate,High-quality,99.68652038,0.940438871,94.9843,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,unknown,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.0,10.5,1692,556
CRBC_G4318,CRBC_G4318_7_length_219536_cov_80.535818,siderophore,12403,29411,17403,24411,0,4,0,0,2,0,Wheat,Isolate,High-quality,99.85294118,0.023529412,99.7353,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,unknown,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.0,10.5,1692,556
CRBC_G4557,CRBC_G4557_2_length_518363_cov_66.571289,T1PKS;NRPS;siderophore,25905,80165,44806,51160,1,3,2,0,9,2,Wheat,Isolate,High-quality,100.0,1.21602289,93.9199,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,unknown,Rhizoplane and endosphere,0,2.0,2.5,3.0,3.0,10.5,1692,556
CRBC_G6523,CRBC_G6523___k127_91474,siderophore,66783,80253,71783,75253,0,2,3,0,4,0,Wheat,MAG,High-quality,93.86842105,4.912280702,69.307,Actinobacteriota,Actinomycetia,Mycobacteriales,Micromonosporaceae,Actinoplanes,unknown,Rhizoplane and endosphere,1,3.0,2.5,2.5,2.5,10.5,1692,556
CRBC_G4395,CRBC_G4395_10_length_216818_cov_76.595974,siderophore,57082,69017,62082,64017,0,4,0,0,2,0,Wheat,Isolate,High-quality,99.81060606,0.401069519,97.8053,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax,unknown,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.0,10.5,1692,556
CRBC_G3776,CRBC_G3776_7_length_301477_cov_114.390501,siderophore,19934,31854,24934,26854,0,4,0,0,2,0,Wheat,Isolate,High-quality,99.62121212,1.158645276,93.828,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax,Acidovorax sp001411535,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.0,10.5,1692,556
CRBC_G3537,CRBC_G3537_9_length_210216_cov_79.974051,siderophore,87237,99166,92237,94166,0,4,0,0,2,0,Wheat,Isolate,High-quality,99.74747475,0.779857398,95.8482,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax,unknown,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.0,10.5,1692,556
CRBC_G0331,CRBC_G0331_5_length_319663_cov_146.076521,siderophore,30116,42042,35116,37042,0,4,0,0,2,0,Alfalfa,Isolate,High-quality,99.76325758,0.779857398,95.864,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax,unknown,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.0,10.5,1692,350
CRBC_G0017,CRBC_G0017_15_length_106242_cov_90.426591,siderophore,28569,40495,33569,35495,0,4,0,0,2,0,Alfalfa,Isolate,High-quality,99.70012626,0.779857398,95.8008,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax,unknown,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.0,10.5,1692,350
CRBC_G0015,CRBC_G0015_17_length_106242_cov_119.948401,siderophore,28569,40495,33569,35495,0,4,0,0,2,0,Alfalfa,Isolate,High-quality,99.70012626,0.779857398,95.8008,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax,unknown,Rhizoplane and endosphere,1,3.0,2.5,3.0,2.0,10.5,1692,350
CRBC_G1386,CRBC_G1386_5_length_491461_cov_135.745612,NRPS;siderophore,153057,195858,172193,176177,1,6,1,0,9,0,Maize,Isolate,High-quality,99.05660377,1.603773585,91.0377,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Nocardia,unknown,Rhizoplane and endosphere,0,2.0,2.5,3.0,3.0,10.5,1692,368
